34451,869,21,14,30,2659,8820
30878,817,21,14,30,1345,8820
33978,588,35,18,14,554,8820
4225,581,45,14,14,2280,8820
9394,563,35,18,14,2832,8820
2526,429,28,15,21,1560,8820
23521,361,35,18,14,2383,8820
8941,2250,23,12,32,1186,8832
7060,1953,23,16,24,405,8832
31268,1953,32,12,23,3000,8832
22103,1800,24,16,23,644,8832
17211,1572,23,12,32,1202,8832
10624,1112,23,16,24,50,8832
36404,1025,23,16,24,1975,8832
11266,968,23,16,24,2139,8832
12459,968,23,16,24,1861,8832
14783,910,32,23,12,1410,8832
39167,872,23,16,24,1572,8832
4051,859,32,12,23,1050,8832
35000,763,32,23,12,1419,8832
21885,688,23,12,32,639,8832
683,648,23,16,24,2108,8832
22983,583,24,23,16,2075,8832
7960,272,23,16,24,1578,8832
36833,1192,19,15,31,1988,8835
16,745,31,19,15,1698,8835
21757,726,31,15,19,2703,8835
20222,633,31,15,19,1300,8835
26019,1695,26,20,17,1853,8840
3912,1677,26,17,20,916,8840
37688,1592,26,17,20,2240,8840
15324,1538,40,13,17,2101,8840
19619,1387,26,17,20,2160,8840
28566,1272,17,13,40,1438,8840
10022,1128,20,17,26,1223,8840
2894,1108,34,26,10,50,8840
10772,1070,26,17,20,2121,8840
21167,1059,26,17,20,272,8840
5619,984,34,26,10,1935,8840
5106,892,20,17,26,2327,8840
7634,878,26,20,17,879,8840
39388,510,26,17,20,1882,8840
38273,405,17,13,40,2262,8840
20041,110,26,20,17,1376,8840
39832,1994,35,11,23,1525,8855
1447,1655,31,13,22,1500,8866
31849,1062,31,13,22,2116,8866
26341,926,22,13,31,2646,8866
32331,834,31,13,22,1904,8866
30328,550,31,11,26,1467,8866
28768,1617,29,18,17,1883,8874
34340,925,29,17,18,1589,8874
27995,798,29,17,18,1346,8874
4503,730,29,17,18,1533,8874
31674,598,29,18,17,1696,8874
30938,536,29,18,17,2531,8874
5316,110,29,18,17,767,8874
38361,2712,37,24,10,1436,8880
30744,1446,37,10,24,3000,8880
29971,1185,37,24,10,1199,8880
28777,902,37,16,15,2590,8880
15432,725,37,10,24,1551,8880
25503,191,16,15,37,2009,8880
34579,1743,19,18,26,2247,8892
13159,1712,26,18,19,1626,8892
34229,1522,18,13,38,2261,8892
32352,1431,26,19,18,1777,8892
4550,1149,26,19,18,2283,8892
23948,1121,26,19,18,1711,8892
16808,1056,19,13,36,478,8892
38828,990,38,13,18,1979,8892
20496,740,19,13,36,1549,8892
11953,739,38,13,18,507,8892
38691,632,18,13,38,1379,8892
39305,252,19,12,39,1376,8892
35662,1843,27,15,22,581,8910
15566,1752,27,10,33,2772,8910
9314,1673,27,15,22,286,8910
20671,1527,33,18,15,2176,8910
34409,1209,33,18,15,409,8910
25196,1155,27,15,22,1581,8910
12987,931,27,22,15,1448,8910
16670,709,33,15,18,1159,8910
36694,487,27,22,15,1867,8910
11098,420,27,11,30,2377,8910
37169,315,27,15,22,1547,8910
19767,286,22,15,27,1645,8910
39991,251,27,15,22,1063,8910
21367,110,27,22,15,1270,8910
25987,2155,25,17,21,1243,8925
38529,1594,25,17,21,751,8925
21935,1482,25,17,21,1001,8925
5450,1422,21,17,25,1654,8925
21072,1106,21,17,25,603,8925
33081,1041,17,15,35,870,8925
39323,946,25,17,21,1138,8925
35805,782,35,17,15,50,8925
32879,708,25,17,21,1653,8925
936,698,25,17,21,1755,8925
15844,622,25,21,17,2116,8925
33756,206,25,17,21,1071,8925
37475,1670,24,12,31,1133,8928
34989,1213,24,12,31,215,8928
5555,1178,18,16,31,844,8928
35013,901,31,18,16,1634,8928
32989,874,31,24,12,1364,8928
14174,868,24,12,31,889,8928
4981,866,31,16,18,1163,8928
7672,630,31,24,12,1776,8928
984,352,31,18,16,2094,8928
37255,1819,47,10,19,1922,8930
26665,1828,29,11,28,1103,8932
2893,1650,29,14,22,1874,8932
14831,1195,28,11,29,50,8932
34702,1028,22,14,29,2068,8932
32052,817,29,14,22,676,8932
27795,778,29,14,22,889,8932
20487,511,29,11,28,83,8932
26616,423,22,14,29,811,8932
6331,269,29,14,22,1663,8932
15427,1579,22,11,37,891,8954
81,1121,31,17,17,1345,8959
35477,1115,31,17,17,1234,8959
16723,1045,31,17,17,645,8959
36121,564,31,17,17,602,8959
16768,1988,28,10,32,1436,8960
8160,1774,35,16,16,1991,8960
31279,1759,28,16,20,50,8960
14844,1746,20,14,32,419,8960
10590,1734,28,20,16,1646,8960
34706,1528,28,16,20,1850,8960
13976,1352,28,16,20,268,8960
40240,1183,32,14,20,1480,8960
17182,1176,16,14,40,1833,8960
21703,1059,20,16,28,1884,8960
39678,970,28,16,20,1762,8960
9981,899,32,28,10,2877,8960
32664,712,16,14,40,143,8960
6798,558,16,14,40,1911,8960
15137,456,28,16,20,392,8960
14499,304,20,16,28,1266,8960
29103,299,32,14,20,1026,8960
32335,1492,23,15,26,972,8970
19474,1485,39,23,10,1327,8970
33503,1298,30,13,23,1982,8970
4071,1288,39,23,10,1851,8970
14993,1261,23,13,30,1926,8970
22437,1253,23,15,26,3000,8970
35942,1171,39,23,10,643,8970
27971,1064,26,15,23,1764,8970
28183,943,26,15,23,258,8970
16761,861,26,15,23,2678,8970
4543,824,26,15,23,705,8970
7972,372,26,15,23,1244,8970
13363,343,39,10,23,1748,8970
12769,121,23,15,26,2765,8970
12426,117,26,15,23,1611,8970
18675,110,30,13,23,2892,8970
23636,1832,24,11,34,1229,8976
40069,1821,24,17,22,785,8976
16304,1290,34,24,11,1723,8976
5766,1153,33,17,16,1785,8976
8220,1141,34,12,22,1816,8976
37773,1012,24,17,22,1403,8976
36120,940,24,17,22,1959,8976
22143,731,22,12,34,1316,8976
33796,711,33,17,16,1373,8976
27939,640,33,16,17,2160,8976
35962,622,22,12,34,1980,8976
7089,481,22,17,24,1371,8976
34914,240,24,17,22,1107,8976
21004,110,24,22,17,2782,8976
25313,110,33,16,17,795,8976
16160,1697,31,29,10,3000,8990
34695,960,31,10,29,2249,8990
13658,110,29,10,31,1481,8990
29476,1722,23,17,23,2159,8993
27241,975,23,17,23,2009,8993
1568,650,23,17,23,2053,8993
15008,648,23,17,23,563,8993
32592,297,23,17,23,894,8993
1521,1903,25,15,24,312,9000
31950,1830,20,18,25,1898,9000
32787,1741,30,20,15,1610,9000
13821,1735,25,18,20,2102,9000
19463,1709,30,12,25,2086,9000
11043,1525,25,18,20,751,9000
26499,1410,20,15,30,1953,9000
6628,1335,45,10,20,170,9000
30568,1282,25,20,18,1229,9000
3243,1281,20,15,30,2079,9000
29478,1251,25,15,24,1426,9000
3284,1238,25,15,24,1444,9000
33212,1231,30,20,15,2352,9000
3079,1151,30,15,20,1465,9000
35402,1048,25,12,30,816,9000
26757,1027,30,15,20,135,9000
17863,979,30,15,20,1018,9000
36347,943,50,10,18,1691,9000
18875,931,20,15,30,2793,9000
8900,923,25,18,20,670,9000
26154,816,50,10,18,317,9000
3930,775,25,20,18,1399,9000
20398,647,25,18,20,1337,9000
16208,639,30,30,10,1842,9000
35310,631,20,18,25,1849,9000
30595,510,25,24,15,1898,9000
13556,501,30,15,20,1305,9000
5785,498,30,12,25,1463,9000
25290,494,25,15,24,3000,9000
23377,474,36,10,25,384,9000
8895,370,25,18,20,779,9000
14637,225,45,10,20,2629,9000
31123,112,30,20,15,1985,9000
36811,110,24,15,25,1186,9000
20116,1466,33,21,13,1073,9009
10516,354,33,21,13,1245,9009
122,128,21,13,33,1987,9009
9435,867,23,14,28,2461,9016
10665,545,23,14,28,1669,9016
38396,495,28,14,23,1732,9016
21995,500,41,10,22,239,9020
9777,1863,25,19,19,1613,9025
21574,999,25,19,19,1900,9025
33325,1633,34,14,19,514,9044
31817,1505,38,14,17,1786,9044
33472,913,38,14,17,1969,9044
16855,611,38,14,17,1190,9044
13931,569,19,17,28,2422,9044
37194,459,28,17,19,1783,9044
34848,453,28,17,19,1321,9044
9875,246,34,19,14,1171,9044
10177,1354,29,13,24,1716,9048
2771,1335,29,12,26,1771,9048
12299,1332,24,13,29,1401,9048
21306,1262,24,13,29,622,9048
34871,1260,29,24,13,938,9048
22966,1089,24,13,29,3000,9048
35372,1081,24,13,29,2146,9048
25310,961,26,12,29,1028,9048
30494,2314,27,16,21,2857,9072
22206,1820,27,21,16,2365,9072
40,1764,24,14,27,1953,9072
4763,1736,24,21,18,2112,9072
35822,1727,28,18,18,1804,9072
32742,1710,27,16,21,2106,9072
21368,1627,28,12,27,2077,9072
32517,1608,21,16,27,1861,9072
26074,1545,36,21,12,557,9072
15319,1466,27,12,28,1587,9072
39455,1386,27,12,28,1283,9072
9347,1289,27,14,24,2212,9072
1668,1288,24,14,27,672,9072
4517,1272,24,14,27,613,9072
15646,1252,21,18,24,1922,9072
5919,1221,27,12,28,2609,9072
30434,1154,27,14,24,1486,9072
114,1141,27,12,28,942,9072
9740,1136,27,14,24,1192,9072
237,1055,27,16,21,1468,9072
24549,999,27,16,21,748,9072
26593,970,24,14,27,2443,9072
37353,934,18,14,36,730,9072
12906,903,24,18,21,939,9072
13281,831,21,16,27,2495,9072
18796,792,21,16,27,1021,9072
15451,773,21,16,27,165,9072
20878,768,27,24,14,1627,9072
15136,735,28,12,27,1933,9072
7249,716,27,14,24,188,9072
27349,628,27,16,21,529,9072
12412,599,36,18,14,2519,9072
274,587,18,14,36,2992,9072
16810,520,24,18,21,2560,9072
20730,403,28,18,18,1666,9072
28757,374,27,14,24,2267,9072
28168,258,27,24,14,1093,9072
435,237,27,12,28,2007,9072
27614,111,24,18,21,1259,9072
11042,110,27,16,21,2410,9072
31322,110,33,11,25,962,9075
3086,2071,28,13,25,1602,9100
25188,1511,35,20,13,2365,9100
37826,1473,26,14,25,1419,9100
23543,1400,25,13,28,1128,9100
22858,1309,25,13,28,1664,9100
392,1259,26,14,25,2735,9100
3156,1167,26,14,25,377,9100
36763,1136,25,14,26,1719,9100
33754,1127,25,14,26,1695,9100
21229,1113,25,14,26,518,9100
5418,1108,25,13,28,2231,9100
20009,1004,25,13,28,1585,9100
38492,784,25,13,28,1175,9100
7593,487,26,14,25,2449,9100
33926,327,35,20,13,1005,9100
39882,291,28,13,25,1505,9100
10025,190,50,14,13,595,9100
37877,169,35,13,20,1529,9100
13026,110,25,14,26,894,9100
9241,1795,33,23,12,989,9108
12464,1744,23,18,22,975,9108
15497,1541,33,23,12,1682,9108
865,1077,33,23,12,1915,9108
22982,1067,23,18,22,1172,9108
11493,1011,23,18,22,1737,9108
40002,980,23,18,22,536,9108
10808,932,23,18,22,2112,9108
18540,904,22,18,23,1686,9108
31312,786,23,18,22,2243,9108
159,748,46,18,11,2805,9108
17250,682,33,23,12,1271,9108
19266,670,33,23,12,1780,9108
26197,665,36,11,23,2081,9108
12525,363,22,18,23,2108,9108
4105,141,22,18,23,576,9108
26509,1866,31,14,21,1823,9114
7432,1490,31,21,14,1446,9114
34540,1454,31,14,21,2450,9114
8293,985,31,14,21,1304,9114
17050,617,21,14,31,1847,9114
11645,444,31,14,21,1695,9114
7147,379,31,21,14,788,9114
11975,110,21,14,31,1884,9114
31582,2093,20,12,38,2490,9120
26199,1794,30,16,19,2724,9120
15422,1727,30,19,16,3000,9120
15704,1727,30,16,19,859,9120
14521,1708,30,16,19,1010,9120
742,1609,32,15,19,1342,9120
35867,1496,24,20,19,1424,9120
32844,1426,30,16,19,2771,9120
13130,1360,24,20,19,50,9120
8519,1302,19,16,30,886,9120
22445,1221,30,19,16,1633,9120
15912,1218,30,16,19,315,9120
15501,1150,24,10,38,1024,9120
34048,1137,20,19,24,1526,9120
15854,1011,30,16,19,2028,9120
673,958,19,15,32,1877,9120
181,940,19,12,40,1083,9120
9566,911,30,19,16,1499,9120
6539,838,24,20,19,1706,9120
35777,747,38,15,16,1473,9120
17518,713,20,19,24,337,9120
9172,677,38,16,15,1624,9120
38686,464,24,19,20,974,9120
30884,342,32,15,19,1327,9120
16334,266,40,19,12,1734,9120
4379,159,19,15,32,1764,9120
7130,2016,26,13,27,879,9126
30755,1147,26,13,27,1910,9126
21827,919,27,13,26,695,9126
2041,1899,29,21,15,1885,9135
2798,1750,29,15,21,718,9135
13033,1740,29,15,21,1694,9135
18460,919,21,15,29,1166,9135
1972,898,29,21,15,3000,9135
20757,285,21,15,29,2005,9135
24380,721,37,19,13,940,9139
2610,1761,32,22,13,1675,9152
31356,1550,26,16,22,706,9152
12758,1362,22,13,32,1346,9152
35426,1129,32,11,26,2045,9152
35110,1053,26,16,22,1549,9152
11921,922,32,22,13,241,9152
39845,909,22,16,26,50,9152
25985,851,32,13,22,1107,9152
30581,824,32,22,13,1944,9152
11627,737,22,16,26,1342,9152
14734,629,22,13,32,1334,9152
19146,530,26,16,22,1347,9152
3573,418,32,11,26,1150,9152
6129,376,32,22,13,3000,9152
28290,128,26,22,16,50,9152
12721,110,26,16,22,927,9152
14603,1672,23,19,21,377,9177
37322,882,23,19,21,2544,9177
21741,624,23,21,19,1803,9177
34513,469,23,19,21,1601,9177
22403,2339,20,17,27,1181,9180
7626,1648,30,18,17,2635,9180
33392,1632,27,20,17,50,9180
33623,1580,27,17,20,622,9180
26951,1435,30,17,18,1441,9180
24438,1391,27,20,17,1235,9180
15828,1368,27,10,34,1941,9180
34024,1298,20,17,27,1396,9180
28027,1259,27,17,20,1045,9180
24034,1249,27,17,20,560,9180
36383,1115,20,17,27,1945,9180
34617,1095,27,17,20,2989,9180
12966,1090,34,27,10,50,9180
9033,1057,27,17,20,2489,9180
25637,1014,20,17,27,794,9180
991,970,30,18,17,1660,9180
7446,942,27,17,20,2768,9180
10807,795,27,17,20,1018,9180
23256,711,17,15,36,2325,9180
39898,702,27,17,20,1463,9180
1218,110,30,18,17,1072,9180
9003,110,30,17,18,2102,9180
17296,1111,41,16,14,1882,9184
17513,1012,22,19,22,702,9196
8382,465,44,19,11,1506,9196
37427,1799,23,10,40,629,9200
5912,1741,40,10,23,1287,9200
18089,1537,40,23,10,2231,9200
1830,1053,20,20,23,546,9200
12743,924,23,20,20,2222,9200
3279,874,25,16,23,1887,9200
24371,715,40,10,23,1637,9200
23799,706,23,16,25,1274,9200
15943,231,23,16,25,809,9200
23954,110,23,20,20,1557,9200
21334,1120,27,11,31,50,9207
27987,1819,24,16,24,1647,9216
1064,1701,32,18,16,1248,9216
16024,1691,24,16,24,50,9216
39192,1447,24,16,24,2755,9216
3068,1302,18,16,32,1414,9216
35890,813,36,16,16,1563,9216
22861,794,24,16,24,1315,9216
14953,558,24,24,16,1072,9216
36954,503,32,16,18,2402,9216
24079,404,32,12,24,809,9216
33099,110,32,18,16,1967,9216
10198,1710,27,19,18,2928,9234
13322,1273,27,18,19,2252,9234
12754,1245,27,18,19,50,9234
29886,959,27,18,19,2120,9234
31852,936,27,18,19,222,9234
27589,810,27,18,19,2646,9234
3808,691,27,18,19,1999,9234
9746,631,27,18,19,1567,9234
23597,535,27,18,19,1108,9234
13230,528,27,19,18,2325,9234
14580,263,27,18,19,2306,9234
9413,1842,30,22,14,1773,9240
31467,1712,22,15,28,2078,9240
11039,1643,44,10,21,86,9240
36145,1589,33,10,28,2168,9240
1923,1564,22,15,28,1283,9240
38846,1391,30,28,11,907,9240
38465,1332,22,15,28,1257,9240
36535,1235,35,22,12,3000,9240
18964,1228,20,14,33,2337,9240
38300,1219,22,20,21,2253,9240
25467,1198,35,12,22,815,9240
28532,1176,22,15,28,962,9240
25658,1108,30,22,14,2005,9240
18222,1106,35,11,24,1019,9240
21313,1084,28,10,33,1337,9240
37759,1053,33,10,28,3000,9240
39247,1037,44,21,10,1414,9240
10354,1036,22,14,30,1005,9240
13029,1013,44,14,15,1673,9240
28607,1009,33,10,28,1209,9240
27224,996,28,22,15,1566,9240
33773,987,33,28,10,1838,9240
29840,958,33,10,28,50,9240
24809,912,33,20,14,528,9240
13333,795,24,11,35,2201,9240
34890,721,28,22,15,1365,9240
10319,720,35,22,12,774,9240
37109,679,22,21,20,2730,9240
37892,660,28,15,22,1626,9240
14843,541,33,28,10,810,9240
32611,538,28,22,15,1446,9240
6594,532,40,11,21,1167,9240
342,511,28,22,15,1612,9240
2878,392,20,14,33,2968,9240
16577,367,20,14,33,1772,9240
18366,110,33,10,28,2758,9240
21982,110,22,15,28,452,9240
25095,110,22,15,28,1786,9240
2595,1927,32,17,17,2643,9248
14209,918,32,17,17,3000,9248
34522,635,34,16,17,806,9248
26424,375,17,16,34,2088,9248
31113,1186,37,10,25,798,9250
20155,870,37,10,25,183,9250
23793,1605,29,20,16,1137,9280
36199,1197,29,16,20,1494,9280
9016,838,32,10,29,181,9280
39673,765,29,16,20,1835,9280
16006,713,20,16,29,2080,9280
14965,259,32,10,29,1095,9280
30693,1974,34,13,21,832,9282
13918,1613,26,21,17,50,9282
38536,1598,34,13,21,243,9282
8981,1368,26,21,17,514,9282
36726,1342,39,14,17,1968,9282
23355,1137,26,21,17,607,9282
20976,1054,34,21,13,1798,9282
9050,1034,26,17,21,2201,9282
11364,1010,26,21,17,1238,9282
10594,985,42,13,17,1561,9282
36701,883,26,21,17,1888,9282
26452,760,26,17,21,1484,9282
23940,606,26,17,21,1388,9282
7913,460,34,13,21,2650,9282
390,302,26,21,17,2421,9282
22567,226,21,17,26,1893,9282
20954,110,26,21,17,1470,9282
25372,2044,31,20,15,498,9300
32894,1660,31,10,30,480,9300
38352,1588,30,10,31,2042,9300
1448,1514,31,10,30,1776,9300
19305,1467,30,10,31,2072,9300
29301,1148,31,15,20,888,9300
2049,1084,31,15,20,343,9300
28037,830,31,10,30,1250,9300
27047,789,31,20,15,1993,9300
35617,655,30,10,31,1931,9300
36797,555,31,10,30,2814,9300
1931,458,31,10,30,2226,9300
33981,384,31,25,12,1073,9300
34524,170,31,15,20,3000,9300
17461,1482,35,19,14,1865,9310
19205,927,49,10,19,2450,9310
1759,110,19,14,35,2257,9310
9565,110,35,19,14,1886,9310
28054,1566,23,15,27,1214,9315
8435,1256,27,15,23,1868,9315
25959,1222,27,15,23,340,9315
27970,1117,23,15,27,151,9315
37654,1384,37,21,12,2246,9324
29415,1135,37,18,14,1390,9324
21859,713,37,14,18,490,9324
6452,417,37,14,18,2332,9324
31819,399,37,21,12,1972,9324
31207,144,37,21,12,2629,9324
645,1037,23,14,29,2306,9338
17321,892,23,14,29,1425,9338
17055,617,23,14,29,50,9338
8832,335,29,23,14,1671,9338
14402,1566,34,25,11,1873,9350
20253,1539,25,22,17,2041,9350
9602,1441,25,17,22,606,9350
39445,1262,25,17,22,602,9350
35723,1062,34,11,25,1754,9350
26301,991,25,17,22,2943,9350
2738,694,22,17,25,1925,9350
1813,602,22,17,25,2440,9350
31138,600,22,17,25,1160,9350
35486,592,25,17,22,2359,9350
22112,313,25,17,22,1967,9350
12008,247,25,17,22,2363,9350
6534,1828,24,15,26,1332,9360
26907,1579,26,15,24,908,9360
21332,1574,20,18,26,2690,9360
19731,1526,24,13,30,3000,9360
14331,1522,36,10,26,3000,9360
18754,1346,18,13,40,618,9360
23531,1287,26,18,20,2206,9360
2962,1280,26,18,20,2051,9360
33877,1243,24,15,26,2103,9360
21112,1239,45,16,13,1631,9360
21545,1186,30,26,12,2561,9360
28953,1102,39,10,24,764,9360
4252,1076,26,20,18,701,9360
38945,1076,20,18,26,1236,9360
23287,1027,36,26,10,1914,9360
33005,883,24,15,26,1057,9360
24508,871,36,10,26,2307,9360
4057,794,24,15,26,780,9360
10835,699,26,20,18,1361,9360
23172,673,39,24,10,1252,9360
48,286,30,13,24,1333,9360
3014,190,36,20,13,657,9360
13862,110,39,24,10,387,9360
21198,110,18,13,40,1890,9360
10069,1705,29,19,17,710,9367
18334,1303,19,17,29,82,9367
11368,800,29,17,19,830,9367
10725,619,19,17,29,1569,9367
4099,223,29,17,19,516,9367
10792,1818,25,15,25,3000,9375
22826,1466,25,15,25,2134,9375
6393,1293,25,15,25,2135,9375
5777,1145,25,15,25,1454,9375
18263,985,25,15,25,2434,9375
943,906,25,15,25,1639,9375
33349,1356,24,17,23,2342,9384
30421,1107,24,17,23,2809,9384
30033,833,24,17,23,1350,9384
8429,773,23,17,24,830,9384
21160,145,34,12,23,1001,9384
40133,1359,38,19,13,1032,9386
31127,1262,26,19,19,1669,9386
11763,766,26,19,19,606,9386
36187,1505,29,12,27,1636,9396
28563,1359,27,12,29,2075,9396
1982,1233,29,12,27,1255,9396
10084,973,27,12,29,1264,9396
6065,857,29,18,18,475,9396
37991,551,27,12,29,1303,9396
8842,183,29,12,27,2610,9396
21535,2180,19,15,33,2806,9405
2400,1932,33,19,15,1424,9405
17125,1321,33,15,19,1375,9405
32780,1232,33,19,15,1499,9405
35945,1038,33,15,19,538,9405
12353,818,19,15,33,874,9405
20144,110,33,15,19,1073,9405
11585,1494,28,21,16,1600,9408
13517,1456,28,16,21,1591,9408
9124,1418,32,21,14,2310,9408
28298,1364,28,14,24,1443,9408
39281,1347,28,14,24,1797,9408
2816,1199,24,14,28,1758,9408
22682,1129,28,21,16,2862,9408
28562,1113,32,14,21,2566,9408
5333,1084,24,14,28,1595,9408
22911,1020,24,14,28,2255,9408
23757,892,21,14,32,970,9408
39904,847,21,16,28,1270,9408
4492,803,28,16,21,2250,9408
27798,771,28,16,21,373,9408
36723,679,21,16,28,1510,9408
37383,660,24,14,28,1761,9408
36987,543,21,16,28,1215,9408
40146,456,24,14,28,1239,9408
32018,334,42,16,14,1970,9408
21606,138,28,16,21,1239,9408
4193,1396,19,16,31,2076,9424
19576,1143,31,16,19,767,9424
27932,922,31,16,19,1603,9424
39214,1761,29,13,25,2171,9425
10014,1322,29,13,25,50,9425
17100,1239,25,13,29,2185,9425
37724,766,25,13,29,546,9425
22618,457,25,13,29,1133,9425
14290,1023,41,23,10,1898,9430
18257,1197,17,15,37,2374,9435
6778,680,17,15,37,1530,9435
15623,1761,33,13,22,1634,9438
39705,1551,39,11,22,647,9438
33861,1492,33,11,26,863,9438
5732,1453,33,11,26,1426,9438
23419,1186,22,13,33,1312,9438
26247,1133,33,22,13,1329,9438
13327,1052,33,13,22,2376,9438
31375,741,39,11,22,165,9438
10933,533,26,11,33,3000,9438
31995,1990,25,18,21,1118,9450
2764,1653,35,18,15,1660,9450
36859,1612,25,14,27,2238,9450
20759,1569,21,18,25,3000,9450
27900,1490,30,21,15,1283,9450
16439,1416,27,14,25,2737,9450
30808,1343,27,10,35,395,9450
6458,1254,35,10,27,2084,9450
34375,1163,25,14,27,1879,9450
22428,1028,30,21,15,1984,9450
26276,954,27,14,25,1642,9450
1991,924,30,21,15,1042,9450
38676,890,25,21,18,1279,9450
4500,862,45,21,10,2584,9450
19927,860,27,14,25,1674,9450
29209,735,27,14,25,2194,9450
22947,719,30,15,21,2797,9450
23514,715,30,21,15,1304,9450
17441,1306,43,10,22,1300,9460
31177,654,43,10,22,1047,9460
7546,110,43,10,22,2556,9460
10707,1618,26,14,26,1401,9464
3827,1520,26,26,14,1967,9464
2872,1426,28,13,26,1476,9464
21258,1124,26,14,26,1349,9464
8043,1014,28,13,26,1812,9464
19280,820,26,13,28,1691,9464
22876,540,28,26,13,2549,9464
37478,1183,41,11,21,1888,9471
15534,925,41,11,21,2862,9471
32934,639,41,21,11,1926,9471
21130,550,37,16,16,1184,9472
33207,1526,27,27,13,1528,9477
28123,711,27,13,27,1328,9477
13211,538,27,13,27,2207,9477
13152,436,27,13,27,1043,9477
24906,1547,31,18,17,2115,9486
3666,1460,31,18,17,1867,9486
25213,1248,31,18,17,1851,9486
30700,110,18,17,31,1138,9486
2607,1999,25,19,20,1652,9500
24049,1759,38,25,10,785,9500
39914,1311,25,19,20,2383,9500
9794,1114,38,25,10,734,9500
19089,316,25,19,20,1695,9500
34823,271,25,19,20,1023,9500
39948,1906,27,16,22,1489,9504
25295,1816,33,18,16,641,9504
3143,1593,36,12,22,2795,9504
9002,1483,36,11,24,2243,9504
9769,1467,18,16,33,1148,9504
14683,1399,33,24,12,1410,9504
15012,1347,27,16,22,1484,9504
16477,1195,27,16,22,523,9504
17494,1168,24,12,33,946,9504
23841,1167,27,11,32,306,9504
25035,1149,27,16,22,2222,9504
26965,1143,24,18,22,1443,9504
33810,1092,22,16,27,416,9504
3425,1089,33,24,12,1516,9504
4039,1085,27,16,22,2264,9504
7279,1080,27,16,22,1863,9504
37172,1075,27,22,16,1411,9504
16817,1065,22,16,27,1308,9504
25934,1046,32,27,11,1087,9504
18365,966,33,12,24,2204,9504
14410,957,22,16,27,2117,9504
15220,923,33,18,16,124,9504
35986,870,24,18,22,50,9504
31507,772,27,11,32,1236,9504
1750,705,27,22,16,324,9504
17240,697,27,11,32,1360,9504
35817,662,27,16,22,1935,9504
39636,539,22,16,27,1734,9504
35253,514,33,16,18,1571,9504
28889,110,33,24,12,2966,9504
32815,2091,17,16,35,1573,9520
21564,2012,34,20,14,3000,9520
33334,1975,34,10,28,1879,9520
30390,1593,28,17,20,1951,9520
12567,1505,28,17,20,803,9520
18997,1353,17,14,40,2171,9520
31248,1227,34,14,20,2252,9520
39066,1203,28,17,20,948,9520
19237,1131,28,10,34,1400,9520
29370,1083,28,17,20,1479,9520
18941,941,28,17,20,1308,9520
7833,686,20,14,34,1858,9520
32430,559,34,20,14,1363,9520
4022,493,28,17,20,1718,9520
3601,302,28,17,20,398,9520
4455,1887,23,18,23,972,9522
21638,1250,23,18,23,1122,9522
16778,1031,23,23,18,1956,9522
22746,353,23,18,23,2441,9522
28539,1416,33,17,17,1378,9537
15783,323,33,17,17,955,9537
16105,1354,22,14,31,2162,9548
35840,1330,22,14,31,962,9548
1975,1280,31,22,14,589,9548
36593,1120,31,14,22,2515,9548
5412,961,22,14,31,1378,9548
208,710,31,22,14,2579,9548
1960,611,22,14,31,1135,9548
27890,1330,21,13,35,2219,9555
15889,753,21,13,35,711,9555
10693,406,35,21,13,1287,9555
17957,242,35,13,21,1405,9555
33317,1948,26,16,23,678,9568
6256,1570,26,16,23,1316,9568
12310,1475,26,16,23,1324,9568
19393,1218,23,16,26,1712,9568
5117,1028,26,16,23,1306,9568
14568,1007,23,13,32,557,9568
37087,1000,26,16,23,683,9568
28703,862,26,16,23,548,9568
1694,861,32,23,13,50,9568
38055,652,23,13,32,1809,9568
20721,483,26,16,23,2376,9568
1981,144,26,16,23,1613,9568
17587,110,32,13,23,1013,9568
21161,1546,29,22,15,50,9570
7745,1031,33,29,10,2064,9570
30246,795,22,15,29,2413,9570
28554,754,22,15,29,2632,9570
19700,686,33,29,10,755,9570
33581,653,30,29,11,1890,9570
26248,611,22,15,29,932,9570
31883,601,29,15,22,2123,9570
34402,339,29,10,33,2435,9570
27310,1428,21,19,24,703,9576
22044,1396,28,18,19,2774,9576
10751,1196,28,18,19,757,9576
25542,970,24,21,19,50,9576
16384,696,28,19,18,1439,9576
6843,661,19,18,28,1796,9576
26324,2113,30,20,16,974,9600
24836,2003,20,16,30,1223,9600
38162,1805,30,20,16,2475,9600
33908,1555,30,20,16,1497,9600
22939,1547,20,15,32,1153,9600
33771,1524,25,16,24,983,9600
21559,1508,25,12,32,1818,9600
20132,1491,40,15,16,2585,9600
24969,1455,50,12,16,50,9600
27391,1378,32,15,20,1390,9600
22917,1330,24,16,25,2463,9600
30553,1309,24,20,20,1649,9600
29870,1214,40,16,15,800,9600
12995,1202,30,16,20,1449,9600
8592,1174,24,16,25,1198,9600
37816,1168,24,16,25,2074,9600
29605,1125,20,15,32,1408,9600
3315,1071,30,20,16,1154,9600
11806,1028,25,16,24,1965,9600
16878,1017,40,10,24,1734,9600
33843,973,32,30,10,2580,9600
15058,948,30,16,20,2406,9600
27159,908,32,20,15,743,9600
38647,665,25,12,32,1539,9600
25074,574,32,15,20,954,9600
26355,569,32,12,25,1361,9600
31533,496,24,20,20,2183,9600
38184,487,30,20,16,620,9600
27752,413,25,12,32,1280,9600
36376,384,20,16,30,2146,9600
